driver_id,experience_years,rating,distance,price,urgency,assigned
4,12,4.9,232,542.88,3,1
5,8,4.6,232,542.88,3,0
1,10,4.8,274,702.46,3,1
2,7,4.5,274,702.46,3,0
3,5,4.2,274,702.46,3,0
4,12,4.9,274,702.46,3,1
5,8,4.6,274,702.46,3,0
1,10,4.8,2160,6845.87,2,0
2,7,4.5,2160,6845.87,2,0
3,5,4.2,2160,6845.87,2,0
4,12,4.9,2160,6845.87,2,0
5,8,4.6,2160,6845.87,2,1
1,10,4.8,1151,2290.99,2,1
2,7,4.5,1151,2290.99,2,0
3,5,4.2,1151,2290.99,2,0
4,12,4.9,1151,2290.99,2,0
5,8,4.6,1151,2290.99,2,0
1,10,4.8,1594,2644.6,2,0
2,7,4.5,1594,2644.6,2,0
3,5,4.2,1594,2644.6,2,0
4,12,4.9,1594,2644.6,2,0
5,8,4.6,1594,2644.6,2,0
1,10,4.8,910,2366.41,1,0
2,7,4.5,910,2366.41,1,0
3,5,4.2,910,2366.41,1,0
4,12,4.9,910,2366.41,1,0
5,8,4.6,910,2366.41,1,0
1,10,4.8,1892,2843.84,1,0
2,7,4.5,1892,2843.84,1,0
3,5,4.2,1892,2843.84,1,0
4,12,4.9,1892,2843.84,1,0
5,8,4.6,1892,2843.84,1,0
1,10,4.8,2304,7364.68,1,0
2,7,4.5,2304,7364.68,1,0
3,5,4.2,2304,7364.68,1,0
4,12,4.9,2304,7364.68,1,1
5,8,4.6,2304,7364.68,1,0
1,10,4.8,2132,3833.67,2,0
2,7,4.5,2132,3833.67,2,0
3,5,4.2,2132,3833.67,2,0
4,12,4.9,2132,3833.67,2,0
5,8,4.6,2132,3833.67,2,0
1,10,4.8,2443,5183.59,1,1
2,7,4.5,2443,5183.59,1,0
3,5,4.2,2443,5183.59,1,0
4,12,4.9,2443,5183.59,1,0
5,8,4.6,2443,5183.59,1,0
1,10,4.8,705,2364.47,3,1
2,7,4.5,705,2364.47,3,0
3,5,4.2,705,2364.47,3,0
4,12,4.9,705,2364.47,3,1
5,8,4.6,705,2364.47,3,0
1,10,4.8,2042,4514.64,2,0
2,7,4.5,2042,4514.64,2,0
3,5,4.2,2042,4514.64,2,0
4,12,4.9,2042,4514.64,2,0
5,8,4.6,2042,4514.64,2,0
1,10,4.8,440,821.8,3,1
2,7,4.5,440,821.8,3,0
3,5,4.2,440,821.8,3,0
4,12,4.9,440,821.8,3,1
5,8,4.6,440,821.8,3,0
1,10,4.8,2160,5490.86,3,1
2,7,4.5,2160,5490.86,3,0
3,5,4.2,2160,5490.86,3,0
4,12,4.9,2160,5490.86,3,1
5,8,4.6,2160,5490.86,3,0
1,10,4.8,572,1643.34,1,1
2,7,4.5,572,1643.34,1,0
3,5,4.2,572,1643.34,1,0
4,12,4.9,572,1643.34,1,0
5,8,4.6,572,1643.34,1,0
1,10,4.8,416,815.98,1,0
2,7,4.5,416,815.98,1,0
3,5,4.2,416,815.98,1,0
4,12,4.9,416,815.98,1,1
5,8,4.6,416,815.98,1,0
1,10,4.8,2138,5704.47,3,1
2,7,4.5,2138,5704.47,3,0
3,5,4.2,2138,5704.47,3,0
4,12,4.9,2138,5704.47,3,1
5,8,4.6,2138,5704.47,3,0
1,10,4.8,2237,3824.01,2,0
2,7,4.5,2237,3824.01,2,0
3,5,4.2,2237,3824.01,2,0
4,12,4.9,2237,3824.01,2,0
5,8,4.6,2237,3824.01,2,0
1,10,4.8,992,1586.59,2,0
2,7,4.5,992,1586.59,2,0
3,5,4.2,992,1586.59,2,0
4,12,4.9,992,1586.59,2,0
5,8,4.6,992,1586.59,2,0
1,10,4.8,1298,2364.96,2,0
2,7,4.5,1298,2364.96,2,0
3,5,4.2,1298,2364.96,2,0
4,12,4.9,1298,2364.96,2,1
5,8,4.6,1298,2364.96,2,0
1,10,4.8,618,1999.14,1,0
2,7,4.5,618,1999.14,1,0
3,5,4.2,618,1999.14,1,0
4,12,4.9,618,1999.14,1,0
5,8,4.6,618,1999.14,1,1
1,10,4.8,1274,4146.51,1,0
2,7,4.5,1274,4146.51,1,0
3,5,4.2,1274,4146.51,1,0
4,12,4.9,1274,4146.51,1,0
5,8,4.6,1274,4146.51,1,0
1,10,4.8,1790,4762.16,3,1
2,7,4.5,1790,4762.16,3,0
3,5,4.2,1790,4762.16,3,0
4,12,4.9,1790,4762.16,3,1
5,8,4.6,1790,4762.16,3,0
1,10,4.8,421,1138.27,3,1
2,7,4.5,421,1138.27,3,0
3,5,4.2,421,1138.27,3,0
4,12,4.9,421,1138.27,3,1
5,8,4.6,421,1138.27,3,0
1,10,4.8,855,1863.69,1,0
2,7,4.5,855,1863.69,1,0
3,5,4.2,855,1863.69,1,0
4,12,4.9,855,1863.69,1,0
5,8,4.6,855,1863.69,1,0
1,10,4.8,687,1107.2,1,0
2,7,4.5,687,1107.2,1,0
3,5,4.2,687,1107.2,1,0
4,12,4.9,687,1107.2,1,0
5,8,4.6,687,1107.2,1,0
1,10,4.8,2136,4392.21,2,0
2,7,4.5,2136,4392.21,2,0
3,5,4.2,2136,4392.21,2,0
4,12,4.9,2136,4392.21,2,0
5,8,4.6,2136,4392.21,2,1
1,10,4.8,288,735.97,3,1
2,7,4.5,288,735.97,3,0
3,5,4.2,288,735.97,3,0
4,12,4.9,288,735.97,3,1
5,8,4.6,288,735.97,3,0
1,10,4.8,161,534.82,2,0
2,7,4.5,161,534.82,2,0
3,5,4.2,161,534.82,2,0
4,12,4.9,161,534.82,2,1
5,8,4.6,161,534.82,2,0
1,10,4.8,1769,4860.2,2,1
2,7,4.5,1769,4860.2,2,0
3,5,4.2,1769,4860.2,2,0
4,12,4.9,1769,4860.2,2,0
5,8,4.6,1769,4860.2,2,0
1,10,4.8,1388,2351.91,2,0
2,7,4.5,1388,2351.91,2,0
3,5,4.2,1388,2351.91,2,0
4,12,4.9,1388,2351.91,2,0
5,8,4.6,1388,2351.91,2,0
1,10,4.8,869,2665.65,2,0
2,7,4.5,869,2665.65,2,0
3,5,4.2,869,2665.65,2,0
4,12,4.9,869,2665.65,2,0
5,8,4.6,869,2665.65,2,0
1,10,4.8,401,1066.02,1,0
2,7,4.5,401,1066.02,1,0
3,5,4.2,401,1066.02,1,0
4,12,4.9,401,1066.02,1,1
5,8,4.6,401,1066.02,1,0
1,10,4.8,1989,6636.69,1,0
2,7,4.5,1989,6636.69,1,0
3,5,4.2,1989,6636.69,1,0
4,12,4.9,1989,6636.69,1,1
5,8,4.6,1989,6636.69,1,0
1,10,4.8,2293,4431.77,1,1
2,7,4.5,2293,4431.77,1,0
3,5,4.2,2293,4431.77,1,0
4,12,4.9,2293,4431.77,1,0
5,8,4.6,2293,4431.77,1,0
1,10,4.8,1233,3433.51,3,1
2,7,4.5,1233,3433.51,3,0
3,5,4.2,1233,3433.51,3,0
4,12,4.9,1233,3433.51,3,1
5,8,4.6,1233,3433.51,3,0
1,10,4.8,250,388.8,3,1
2,7,4.5,250,388.8,3,0
3,5,4.2,250,388.8,3,0
4,12,4.9,250,388.8,3,1
5,8,4.6,250,388.8,3,0
1,10,4.8,2377,7422.66,3,1
2,7,4.5,2377,7422.66,3,0
3,5,4.2,2377,7422.66,3,0
4,12,4.9,2377,7422.66,3,1
5,8,4.6,2377,7422.66,3,0
1,10,4.8,2283,7606.47,2,1
2,7,4.5,2283,7606.47,2,0
3,5,4.2,2283,7606.47,2,0
4,12,4.9,2283,7606.47,2,0
5,8,4.6,2283,7606.47,2,0
1,10,4.8,1742,2676.87,2,0
2,7,4.5,1742,2676.87,2,0
3,5,4.2,1742,2676.87,2,0
4,12,4.9,1742,2676.87,2,0
5,8,4.6,1742,2676.87,2,1
1,10,4.8,1826,4922.6,2,0
2,7,4.5,1826,4922.6,2,0
3,5,4.2,1826,4922.6,2,0
4,12,4.9,1826,4922.6,2,0
5,8,4.6,1826,4922.6,2,0
1,10,4.8,740,2576.72,2,0
2,7,4.5,740,2576.72,2,0
3,5,4.2,740,2576.72,2,0
4,12,4.9,740,2576.72,2,1
5,8,4.6,740,2576.72,2,0
1,10,4.8,585,1754.38,1,0
2,7,4.5,585,1754.38,1,0
3,5,4.2,585,1754.38,1,0
4,12,4.9,585,1754.38,1,0
5,8,4.6,585,1754.38,1,0
1,10,4.8,2402,4294.36,3,1
2,7,4.5,2402,4294.36,3,0
3,5,4.2,2402,4294.36,3,0
4,12,4.9,2402,4294.36,3,1
5,8,4.6,2402,4294.36,3,1
1,10,4.8,466,1000.87,3,1
2,7,4.5,466,1000.87,3,0
3,5,4.2,466,1000.87,3,0
4,12,4.9,466,1000.87,3,1
5,8,4.6,466,1000.87,3,0
1,10,4.8,780,1837.05,2,0
2,7,4.5,780,1837.05,2,0
3,5,4.2,780,1837.05,2,0
4,12,4.9,780,1837.05,2,0
5,8,4.6,780,1837.05,2,0
1,10,4.8,2104,5581.61,3,1
2,7,4.5,2104,5581.61,3,0
3,5,4.2,2104,5581.61,3,0
4,12,4.9,2104,5581.61,3,1
5,8,4.6,2104,5581.61,3,0
1,10,4.8,1907,3253.06,2,0
2,7,4.5,1907,3253.06,2,0
3,5,4.2,1907,3253.06,2,0
4,12,4.9,1907,3253.06,2,0
5,8,4.6,1907,3253.06,2,1
1,10,4.8,469,1416.17,2,1
2,7,4.5,469,1416.17,2,0
3,5,4.2,469,1416.17,2,0
4,12,4.9,469,1416.17,2,0
5,8,4.6,469,1416.17,2,0
1,10,4.8,2041,3143.52,1,0
2,7,4.5,2041,3143.52,1,0
3,5,4.2,2041,3143.52,1,0
4,12,4.9,2041,3143.52,1,0
5,8,4.6,2041,3143.52,1,0
1,10,4.8,2391,4500.51,3,1
2,7,4.5,2391,4500.51,3,0
3,5,4.2,2391,4500.51,3,0
4,12,4.9,2391,4500.51,3,1
5,8,4.6,2391,4500.51,3,1
1,10,4.8,892,2140.76,1,0
2,7,4.5,892,2140.76,1,0
3,5,4.2,892,2140.76,1,0
4,12,4.9,892,2140.76,1,1
5,8,4.6,892,2140.76,1,0
1,10,4.8,346,551.42,3,1
2,7,4.5,346,551.42,3,0
3,5,4.2,346,551.42,3,0
4,12,4.9,346,551.42,3,1
5,8,4.6,346,551.42,3,0
1,10,4.8,1869,3092.09,1,0
2,7,4.5,1869,3092.09,1,0
3,5,4.2,1869,3092.09,1,0
4,12,4.9,1869,3092.09,1,0
5,8,4.6,1869,3092.09,1,0
1,10,4.8,757,1933.9,3,1
2,7,4.5,757,1933.9,3,0
3,5,4.2,757,1933.9,3,0
4,12,4.9,757,1933.9,3,1
5,8,4.6,757,1933.9,3,0
1,10,4.8,765,1687.88,2,0
2,7,4.5,765,1687.88,2,0
3,5,4.2,765,1687.88,2,0
4,12,4.9,765,1687.88,2,0
5,8,4.6,765,1687.88,2,0
1,10,4.8,1284,2110.81,2,0
2,7,4.5,1284,2110.81,2,0
3,5,4.2,1284,2110.81,2,0
4,12,4.9,1284,2110.81,2,0
5,8,4.6,1284,2110.81,2,1
1,10,4.8,1700,4269.65,1,0
2,7,4.5,1700,4269.65,1,0
3,5,4.2,1700,4269.65,1,0
4,12,4.9,1700,4269.65,1,0
5,8,4.6,1700,4269.65,1,0
1,10,4.8,618,2065.71,3,1
2,7,4.5,618,2065.71,3,0
3,5,4.2,618,2065.71,3,0
4,12,4.9,618,2065.71,3,1
5,8,4.6,618,2065.71,3,0
1,10,4.8,1670,4434.03,2,0
2,7,4.5,1670,4434.03,2,0
3,5,4.2,1670,4434.03,2,0
4,12,4.9,1670,4434.03,2,0
5,8,4.6,1670,4434.03,2,0
1,10,4.8,384,740.91,3,1
2,7,4.5,384,740.91,3,0
3,5,4.2,384,740.91,3,0
4,12,4.9,384,740.91,3,1
5,8,4.6,384,740.91,3,1
1,10,4.8,100,245.61,3,1
2,7,4.5,100,245.61,3,0
3,5,4.2,100,245.61,3,0
4,12,4.9,100,245.61,3,1
5,8,4.6,100,245.61,3,1
1,10,4.8,637,1274.72,3,1
2,7,4.5,637,1274.72,3,0
3,5,4.2,637,1274.72,3,0
4,12,4.9,637,1274.72,3,1
5,8,4.6,637,1274.72,3,0
1,10,4.8,539,1697.77,1,0
2,7,4.5,539,1697.77,1,0
3,5,4.2,539,1697.77,1,0
4,12,4.9,539,1697.77,1,1
5,8,4.6,539,1697.77,1,0
1,10,4.8,344,807.5,1,0
2,7,4.5,344,807.5,1,0
3,5,4.2,344,807.5,1,0
4,12,4.9,344,807.5,1,0
5,8,4.6,344,807.5,1,1
1,10,4.8,1540,4494.59,2,1
2,7,4.5,1540,4494.59,2,0
3,5,4.2,1540,4494.59,2,0
4,12,4.9,1540,4494.59,2,0
5,8,4.6,1540,4494.59,2,0
1,10,4.8,2202,5769.09,2,0
2,7,4.5,2202,5769.09,2,0
3,5,4.2,2202,5769.09,2,0
4,12,4.9,2202,5769.09,2,0
5,8,4.6,2202,5769.09,2,0
1,10,4.8,451,838.84,3,1
2,7,4.5,451,838.84,3,0
3,5,4.2,451,838.84,3,0
4,12,4.9,451,838.84,3,1
5,8,4.6,451,838.84,3,0
1,10,4.8,279,749.72,1,1
2,7,4.5,279,749.72,1,0
3,5,4.2,279,749.72,1,0
4,12,4.9,279,749.72,1,0
5,8,4.6,279,749.72,1,0
1,10,4.8,1821,4947.41,3,1
2,7,4.5,1821,4947.41,3,0
3,5,4.2,1821,4947.41,3,0
4,12,4.9,1821,4947.41,3,1
5,8,4.6,1821,4947.41,3,1
1,10,4.8,1596,4181.53,1,0
2,7,4.5,1596,4181.53,1,0
3,5,4.2,1596,4181.53,1,0
4,12,4.9,1596,4181.53,1,1
5,8,4.6,1596,4181.53,1,0
1,10,4.8,2164,6807.21,3,1
2,7,4.5,2164,6807.21,3,0
3,5,4.2,2164,6807.21,3,0
4,12,4.9,2164,6807.21,3,1
5,8,4.6,2164,6807.21,3,0
1,10,4.8,2481,5242.68,3,1
2,7,4.5,2481,5242.68,3,0
3,5,4.2,2481,5242.68,3,0
4,12,4.9,2481,5242.68,3,1
5,8,4.6,2481,5242.68,3,1
1,10,4.8,178,516.14,3,1
2,7,4.5,178,516.14,3,0
3,5,4.2,178,516.14,3,0
4,12,4.9,178,516.14,3,1
5,8,4.6,178,516.14,3,0
1,10,4.8,529,1294.82,2,0
2,7,4.5,529,1294.82,2,0
3,5,4.2,529,1294.82,2,0
4,12,4.9,529,1294.82,2,0
5,8,4.6,529,1294.82,2,1
1,10,4.8,268,404.46,3,1
2,7,4.5,268,404.46,3,0
3,5,4.2,268,404.46,3,0
4,12,4.9,268,404.46,3,1
5,8,4.6,268,404.46,3,1
1,10,4.8,1832,3169.67,2,0
2,7,4.5,1832,3169.67,2,0
3,5,4.2,1832,3169.67,2,0
4,12,4.9,1832,3169.67,2,0
5,8,4.6,1832,3169.67,2,0
1,10,4.8,415,1424.18,1,0
2,7,4.5,415,1424.18,1,0
3,5,4.2,415,1424.18,1,0
4,12,4.9,415,1424.18,1,0
5,8,4.6,415,1424.18,1,0
1,10,4.8,1208,2295.3,3,1
2,7,4.5,1208,2295.3,3,0
3,5,4.2,1208,2295.3,3,0
4,12,4.9,1208,2295.3,3,1
5,8,4.6,1208,2295.3,3,1
1,10,4.8,533,1635.16,2,0
2,7,4.5,533,1635.16,2,0
3,5,4.2,533,1635.16,2,0
4,12,4.9,533,1635.16,2,1
5,8,4.6,533,1635.16,2,0
1,10,4.8,1669,2699.58,1,0
2,7,4.5,1669,2699.58,1,0
3,5,4.2,1669,2699.58,1,0
4,12,4.9,1669,2699.58,1,0
5,8,4.6,1669,2699.58,1,0
1,10,4.8,1710,4025.59,3,1
2,7,4.5,1710,4025.59,3,0
3,5,4.2,1710,4025.59,3,0
4,12,4.9,1710,4025.59,3,1
5,8,4.6,1710,4025.59,3,0
1,10,4.8,668,1812.93,1,0
2,7,4.5,668,1812.93,1,0
3,5,4.2,668,1812.93,1,0
4,12,4.9,668,1812.93,1,1
5,8,4.6,668,1812.93,1,0
1,10,4.8,2072,7231.21,3,1
2,7,4.5,2072,7231.21,3,0
3,5,4.2,2072,7231.21,3,0
4,12,4.9,2072,7231.21,3,1
5,8,4.6,2072,7231.21,3,0
1,10,4.8,972,3232.46,2,1
2,7,4.5,972,3232.46,2,0
3,5,4.2,972,3232.46,2,0
4,12,4.9,972,3232.46,2,0
5,8,4.6,972,3232.46,2,0
1,10,4.8,1301,2905.84,2,0
2,7,4.5,1301,2905.84,2,0
3,5,4.2,1301,2905.84,2,0
4,12,4.9,1301,2905.84,2,0
5,8,4.6,1301,2905.84,2,0
1,10,4.8,1035,3582.95,2,0
2,7,4.5,1035,3582.95,2,0
3,5,4.2,1035,3582.95,2,0
4,12,4.9,1035,3582.95,2,0
5,8,4.6,1035,3582.95,2,0
1,10,4.8,1460,4115.71,2,0
2,7,4.5,1460,4115.71,2,0
3,5,4.2,1460,4115.71,2,0
4,12,4.9,1460,4115.71,2,0
5,8,4.6,1460,4115.71,2,0
1,10,4.8,550,1598.58,2,0
2,7,4.5,550,1598.58,2,0
3,5,4.2,550,1598.58,2,0
4,12,4.9,550,1598.58,2,1
5,8,4.6,550,1598.58,2,0
1,10,4.8,2447,4814.27,2,0
2,7,4.5,2447,4814.27,2,0
3,5,4.2,2447,4814.27,2,0
4,12,4.9,2447,4814.27,2,1
5,8,4.6,2447,4814.27,2,0
1,10,4.8,659,1463.49,2,0
2,7,4.5,659,1463.49,2,0
3,5,4.2,659,1463.49,2,0
4,12,4.9,659,1463.49,2,0
5,8,4.6,659,1463.49,2,1
1,10,4.8,1834,4832.36,2,0
2,7,4.5,1834,4832.36,2,0
3,5,4.2,1834,4832.36,2,0
4,12,4.9,1834,4832.36,2,1
5,8,4.6,1834,4832.36,2,0
1,10,4.8,2069,6903.82,2,1
2,7,4.5,2069,6903.82,2,0
3,5,4.2,2069,6903.82,2,0
4,12,4.9,2069,6903.82,2,0
5,8,4.6,2069,6903.82,2,0
1,10,4.8,833,2199.38,1,0
2,7,4.5,833,2199.38,1,0
3,5,4.2,833,2199.38,1,0
4,12,4.9,833,2199.38,1,0
5,8,4.6,833,2199.38,1,1
1,10,4.8,596,1538.35,1,0
2,7,4.5,596,1538.35,1,0
3,5,4.2,596,1538.35,1,0
4,12,4.9,596,1538.35,1,0
5,8,4.6,596,1538.35,1,0
1,10,4.8,875,2635.35,3,1
2,7,4.5,875,2635.35,3,0
3,5,4.2,875,2635.35,3,0
4,12,4.9,875,2635.35,3,1
5,8,4.6,875,2635.35,3,0
1,10,4.8,2105,6746.35,3,1
2,7,4.5,2105,6746.35,3,0
3,5,4.2,2105,6746.35,3,0
4,12,4.9,2105,6746.35,3,1
5,8,4.6,2105,6746.35,3,0
1,10,4.8,181,305.52,2,0
2,7,4.5,181,305.52,2,0
3,5,4.2,181,305.52,2,0
4,12,4.9,181,305.52,2,1
5,8,4.6,181,305.52,2,0
1,10,4.8,1539,4991.73,1,0
2,7,4.5,1539,4991.73,1,0
3,5,4.2,1539,4991.73,1,0
4,12,4.9,1539,4991.73,1,0
5,8,4.6,1539,4991.73,1,1
1,10,4.8,431,666.88,3,1
2,7,4.5,431,666.88,3,0
3,5,4.2,431,666.88,3,0
4,12,4.9,431,666.88,3,1
5,8,4.6,431,666.88,3,0
1,10,4.8,692,1682.9,3,1
2,7,4.5,692,1682.9,3,0
3,5,4.2,692,1682.9,3,0
4,12,4.9,692,1682.9,3,1
5,8,4.6,692,1682.9,3,1
1,10,4.8,151,349.25,2,0
2,7,4.5,151,349.25,2,0
3,5,4.2,151,349.25,2,0
4,12,4.9,151,349.25,2,0
5,8,4.6,151,349.25,2,0
1,10,4.8,980,1733.8,1,0
2,7,4.5,980,1733.8,1,0
3,5,4.2,980,1733.8,1,0
4,12,4.9,980,1733.8,1,0
5,8,4.6,980,1733.8,1,0
1,10,4.8,2009,3897.97,1,0
2,7,4.5,2009,3897.97,1,0
3,5,4.2,2009,3897.97,1,0
4,12,4.9,2009,3897.97,1,0
5,8,4.6,2009,3897.97,1,1
1,10,4.8,227,712.11,1,1
2,7,4.5,227,712.11,1,0
3,5,4.2,227,712.11,1,0
4,12,4.9,227,712.11,1,0
5,8,4.6,227,712.11,1,0
1,10,4.8,1728,5094.26,2,0
2,7,4.5,1728,5094.26,2,0
3,5,4.2,1728,5094.26,2,0
4,12,4.9,1728,5094.26,2,0
5,8,4.6,1728,5094.26,2,0
1,10,4.8,511,984.44,1,0
2,7,4.5,511,984.44,1,0
3,5,4.2,511,984.44,1,0
4,12,4.9,511,984.44,1,1
5,8,4.6,511,984.44,1,0
1,10,4.8,1140,2679.59,3,1
2,7,4.5,1140,2679.59,3,0
3,5,4.2,1140,2679.59,3,0
4,12,4.9,1140,2679.59,3,1
5,8,4.6,1140,2679.59,3,0
1,10,4.8,200,697.23,2,0
2,7,4.5,200,697.23,2,0
3,5,4.2,200,697.23,2,0
4,12,4.9,200,697.23,2,0
5,8,4.6,200,697.23,2,0
1,10,4.8,1058,2647.66,2,0
2,7,4.5,1058,2647.66,2,0
3,5,4.2,1058,2647.66,2,0
4,12,4.9,1058,2647.66,2,0
5,8,4.6,1058,2647.66,2,0
1,10,4.8,977,1957.38,3,1
2,7,4.5,977,1957.38,3,0
3,5,4.2,977,1957.38,3,0
4,12,4.9,977,1957.38,3,1
5,8,4.6,977,1957.38,3,0
1,10,4.8,1576,5072.45,2,0
2,7,4.5,1576,5072.45,2,0
3,5,4.2,1576,5072.45,2,0
4,12,4.9,1576,5072.45,2,0
5,8,4.6,1576,5072.45,2,1
1,10,4.8,101,208.94,1,0
2,7,4.5,101,208.94,1,0
3,5,4.2,101,208.94,1,0
4,12,4.9,101,208.94,1,0
5,8,4.6,101,208.94,1,1
1,10,4.8,931,2470.2,1,0
2,7,4.5,931,2470.2,1,0
3,5,4.2,931,2470.2,1,0
4,12,4.9,931,2470.2,1,1
5,8,4.6,931,2470.2,1,0
1,10,4.8,245,584.32,1,0
2,7,4.5,245,584.32,1,0
3,5,4.2,245,584.32,1,0
4,12,4.9,245,584.32,1,0
5,8,4.6,245,584.32,1,0
1,10,4.8,706,1877.06,3,1
2,7,4.5,706,1877.06,3,0
3,5,4.2,706,1877.06,3,0
4,12,4.9,706,1877.06,3,1
5,8,4.6,706,1877.06,3,1
1,10,4.8,2332,6858.87,1,0
2,7,4.5,2332,6858.87,1,0
3,5,4.2,2332,6858.87,1,0
4,12,4.9,2332,6858.87,1,0
5,8,4.6,2332,6858.87,1,0
1,10,4.8,2218,4223.61,2,0
2,7,4.5,2218,4223.61,2,0
3,5,4.2,2218,4223.61,2,0
4,12,4.9,2218,4223.61,2,0
5,8,4.6,2218,4223.61,2,1
1,10,4.8,2171,5307.64,3,1
2,7,4.5,2171,5307.64,3,0
3,5,4.2,2171,5307.64,3,0
4,12,4.9,2171,5307.64,3,1
5,8,4.6,2171,5307.64,3,0
1,10,4.8,1664,3394.36,2,0
2,7,4.5,1664,3394.36,2,0
3,5,4.2,1664,3394.36,2,0
4,12,4.9,1664,3394.36,2,0
5,8,4.6,1664,3394.36,2,1
1,10,4.8,118,223.71,3,1
2,7,4.5,118,223.71,3,0
3,5,4.2,118,223.71,3,0
4,12,4.9,118,223.71,3,1
5,8,4.6,118,223.71,3,0
1,10,4.8,344,1061.02,1,0
2,7,4.5,344,1061.02,1,0
3,5,4.2,344,1061.02,1,0
4,12,4.9,344,1061.02,1,0
5,8,4.6,344,1061.02,1,0
1,10,4.8,1360,4570.27,1,0
2,7,4.5,1360,4570.27,1,0
3,5,4.2,1360,4570.27,1,0
4,12,4.9,1360,4570.27,1,1
5,8,4.6,1360,4570.27,1,0
1,10,4.8,2107,5789.89,1,0
2,7,4.5,2107,5789.89,1,0
3,5,4.2,2107,5789.89,1,0
4,12,4.9,2107,5789.89,1,0
5,8,4.6,2107,5789.89,1,0
1,10,4.8,2176,6789.07,3,1
2,7,4.5,2176,6789.07,3,0
3,5,4.2,2176,6789.07,3,0
4,12,4.9,2176,6789.07,3,1
5,8,4.6,2176,6789.07,3,0
1,10,4.8,164,432.82,1,0
2,7,4.5,164,432.82,1,0
3,5,4.2,164,432.82,1,0
4,12,4.9,164,432.82,1,0
5,8,4.6,164,432.82,1,0
1,10,4.8,400,1304.75,3,1
2,7,4.5,400,1304.75,3,0
3,5,4.2,400,1304.75,3,0
4,12,4.9,400,1304.75,3,1
5,8,4.6,400,1304.75,3,0
1,10,4.8,2212,7282.81,3,1
2,7,4.5,2212,7282.81,3,0
3,5,4.2,2212,7282.81,3,0
4,12,4.9,2212,7282.81,3,1
5,8,4.6,2212,7282.81,3,1
1,10,4.8,1777,2688.02,1,0
2,7,4.5,1777,2688.02,1,0
3,5,4.2,1777,2688.02,1,0
4,12,4.9,1777,2688.02,1,0
5,8,4.6,1777,2688.02,1,0
1,10,4.8,455,829.13,2,1
2,7,4.5,455,829.13,2,0
3,5,4.2,455,829.13,2,0
4,12,4.9,455,829.13,2,0
5,8,4.6,455,829.13,2,0
1,10,4.8,269,744.11,3,1
2,7,4.5,269,744.11,3,0
3,5,4.2,269,744.11,3,0
4,12,4.9,269,744.11,3,1
5,8,4.6,269,744.11,3,0
1,10,4.8,106,319.05,2,0
2,7,4.5,106,319.05,2,0
3,5,4.2,106,319.05,2,0
4,12,4.9,106,319.05,2,0
5,8,4.6,106,319.05,2,1
1,10,4.8,1377,3301.97,1,0
2,7,4.5,1377,3301.97,1,0
3,5,4.2,1377,3301.97,1,0
4,12,4.9,1377,3301.97,1,1
5,8,4.6,1377,3301.97,1,0
1,10,4.8,1637,2747.54,1,0
2,7,4.5,1637,2747.54,1,0
3,5,4.2,1637,2747.54,1,0
4,12,4.9,1637,2747.54,1,1
5,8,4.6,1637,2747.54,1,0
1,10,4.8,690,1893.2,2,1
2,7,4.5,690,1893.2,2,0
3,5,4.2,690,1893.2,2,0
4,12,4.9,690,1893.2,2,0
5,8,4.6,690,1893.2,2,0
1,10,4.8,2448,5542.47,3,1
2,7,4.5,2448,5542.47,3,0
3,5,4.2,2448,5542.47,3,0
4,12,4.9,2448,5542.47,3,1
5,8,4.6,2448,5542.47,3,1
1,10,4.8,1799,4920.34,1,0
2,7,4.5,1799,4920.34,1,0
3,5,4.2,1799,4920.34,1,0
4,12,4.9,1799,4920.34,1,0
5,8,4.6,1799,4920.34,1,0
1,10,4.8,871,2800.79,2,0
2,7,4.5,871,2800.79,2,0
3,5,4.2,871,2800.79,2,0
4,12,4.9,871,2800.79,2,0
5,8,4.6,871,2800.79,2,0
1,10,4.8,1554,3232.76,3,1
2,7,4.5,1554,3232.76,3,0
3,5,4.2,1554,3232.76,3,0
4,12,4.9,1554,3232.76,3,1
5,8,4.6,1554,3232.76,3,0
1,10,4.8,1017,2677.21,2,0
2,7,4.5,1017,2677.21,2,0
3,5,4.2,1017,2677.21,2,0
4,12,4.9,1017,2677.21,2,0
5,8,4.6,1017,2677.21,2,0
1,10,4.8,2206,6834.13,2,0
2,7,4.5,2206,6834.13,2,0
3,5,4.2,2206,6834.13,2,0
4,12,4.9,2206,6834.13,2,0
5,8,4.6,2206,6834.13,2,0
1,10,4.8,710,1375.88,3,1
2,7,4.5,710,1375.88,3,0
3,5,4.2,710,1375.88,3,0
4,12,4.9,710,1375.88,3,1
5,8,4.6,710,1375.88,3,0
1,10,4.8,267,779.97,2,0
2,7,4.5,267,779.97,2,0
3,5,4.2,267,779.97,2,0
4,12,4.9,267,779.97,2,0
5,8,4.6,267,779.97,2,1
1,10,4.8,197,672.97,1,0
2,7,4.5,197,672.97,1,0
3,5,4.2,197,672.97,1,0
4,12,4.9,197,672.97,1,0
5,8,4.6,197,672.97,1,0
1,10,4.8,347,1081.77,3,1
2,7,4.5,347,1081.77,3,0
3,5,4.2,347,1081.77,3,0
4,12,4.9,347,1081.77,3,1
5,8,4.6,347,1081.77,3,0
1,10,4.8,626,1607.44,2,1
2,7,4.5,626,1607.44,2,0
